model,group,case,xlink_regime,run_dir,run_path,n_frames_used,threshold_vz_abs,mean_vz_abs,std_vz_abs,peak_vz_abs,time_to_peak_min,auc_vz_abs,active_transport_fraction,onset_time_min,net_z_displacement,abs_net_z_displacement,early_mean_vz_abs,mid_mean_vz_abs,late_mean_vz_abs
fixed_global_motor_force,c40_m12,uf5p0,1:8,r0016,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0016,400,0.009853449874497095,0.0029494167609088163,0.0025755579988120192,0.01698014184397171,6.7,2.347831281067479,0.025,nan,0.7300531914893618,0.7300531914893618,0.0033040991534484614,0.0029512296689856183,0.0026251485095825718
fixed_global_motor_force,c40_m12,uf5p0,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0017,400,0.009853449874497095,0.0027375269052837435,0.0024072284774523576,0.019334775554353534,5.1,2.1809625734427867,0.0125,5.033333333333333,0.5346133044889131,0.5346133044889131,0.003013198950173239,0.002859757571709891,0.002347148483102276
fixed_global_motor_force,c40_m12,uf5p0,1:8,r0018,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0018,400,0.009853449874497095,0.0025857770715821226,0.0023810979247862324,0.01468853069842535,11.733333333333333,2.066612010963448,0.02,nan,1.2325830653804926,1.2325830653804926,0.002508504500909882,0.002114622711359092,0.0031954609642802236
fixed_global_motor_force,c40_m12,uf5p0,1:8,r0019,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0019,400,0.009853449874497095,0.003586111811193211,0.0030047748623687857,0.019322397190331242,0.43333333333333335,2.8551727487745167,0.04,6.866666666666666,1.517438525936732,1.517438525936732,0.004022419576368223,0.003600485839941722,0.0031733123580015843
fixed_global_motor_force,c40_m12,uf5p0,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0020,400,0.009853449874497095,0.0028190357673569966,0.002335520342102272,0.016203551497119134,1.2666666666666666,2.2475650047447995,0.02,1.2333333333333334,0.7454212454212448,0.7454212454212448,0.002946318038641036,0.002728697666304737,0.002806853514494694
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0021,400,0.009608760109627612,0.0028531977412159636,0.0026723244358420445,0.01364325416877224,3.6666666666666665,2.2731574758371846,0.035,nan,1.1902475997978783,1.1902475997978783,0.0031550787208205282,0.00286748055320789,0.0025626156162409097
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0022,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0022,400,0.009608760109627612,0.0033777899195423437,0.003046980262106507,0.019285423406677625,8.8,2.700359276457844,0.055,0.8666666666666667,1.1177100053504545,1.1177100053504545,0.003677407838905995,0.003652365004825636,0.002791218963841823
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0023,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0023,400,0.009608760109627612,0.00325766522333952,0.0030934886595029966,0.015427415275670125,3.533333333333333,2.5919003189651537,0.055,12.8,0.6188669701568028,0.6188669701568028,0.003149946760687129,0.0033495601365585797,0.0032502931628263566
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0024,400,0.009608760109627612,0.002518723196806783,0.0021971615496037037,0.015375347309385182,4.133333333333334,2.0048817748560106,0.0075,nan,0.4759264555143906,0.4759264555143906,0.0026321919647490947,0.0025356969327385436,0.0023962129389831243
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0025,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0025,400,0.009608760109627612,0.0032452370760466366,0.002605171525549213,0.013566912539515228,4.133333333333334,2.5883425797658566,0.03,nan,0.9133298208640668,0.9133298208640668,0.0031078571830119206,0.0033773717904505645,0.003218733260096575
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0026,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0026,400,0.009608760109627612,0.0029375814296862144,0.0024270888165920925,0.014413265306122802,0.4,2.3372054095030528,0.0175,nan,0.36377551020408116,0.36377551020408116,0.0035083317658224514,0.002627625665408051,0.002774024747560354
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0027,400,0.009608760109627612,0.002387188312155266,0.002110163094450955,0.013540031397174246,0.13333333333333333,1.9007239621260965,0.01,nan,0.5327053898482468,0.5327053898482468,0.003011025787010624,0.0022017299819950056,0.00203285312143963
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0028,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0028,400,0.009608760109627612,0.0030640792750749545,0.0025765755179058642,0.014952142452142478,2.8666666666666667,2.445808874605418,0.0325,2.8666666666666667,0.6831168831168833,0.6831168831168833,0.00340423649892834,0.0030731208985109223,0.0027447284876402377
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0029,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0029,400,0.009608760109627612,0.0029730197444141466,0.002662167221980797,0.014786005867122476,6.8,2.364620299954424,0.035,nan,0.9352972119936871,0.9352972119936871,0.0026316717151616473,0.0030009417318579363,0.0032511275105552065
fixed_global_motor_force,c40_m12,uf5p0,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m12/uf5p0/r0030,400,0.009608760109627612,0.0026783291753014597,0.002532710335959363,0.018455098934550856,9.1,2.1398728785465964,0.0225,9.066666666666666,0.9454591577879251,0.9454591577879251,0.001810742741237316,0.002706714844163911,0.0034339393686164633
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0001,400,0.009560635356359143,0.002633754771890506,0.0020085323301087085,0.009823261916501791,12.6,2.100376033843264,0.0025,nan,1.0288971367974544,1.0288971367974544,0.0025996318624255522,0.002467049995156347,0.0028556352507947296
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0002,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0002,400,0.009560635356359143,0.0023833364042788107,0.0019844483216831274,0.01213748824771374,8.666666666666666,1.8963064644167116,0.0025,nan,0.4768054823405376,0.4768054823405376,0.0024592667402044324,0.0021098112124457833,0.002627558303513964
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0003,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0003,400,0.009560635356359143,0.0019910391678564206,0.0015545050448944433,0.009056638579453435,9.133333333333333,1.586921776217305,0.0,nan,0.12795477903391503,0.12795477903391503,0.001731606756884125,0.0019404658384525927,0.0022846151702707513
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0004,400,0.009560635356359143,0.002787622285956349,0.002191880988373048,0.01213639895884,9.3,2.21944158870945,0.0075,nan,0.022506393861891905,0.022506393861891905,0.0026915229966226932,0.0027101120307356117,0.0029636707875885285
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0005,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0005,400,0.009560635356359143,0.0027915962977183473,0.002551590040538092,0.015361001562209762,7.633333333333334,2.2239088347264584,0.025,7.6,0.2723898515728469,0.2723898515728469,0.002734249451748453,0.003110574968204896,0.002478447245027012
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0006,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0006,400,0.009560635356359143,0.0020081534089158685,0.0016506655555605491,0.011728637014557012,6.866666666666666,1.5992842630030109,0.0025,nan,0.1750555920658335,0.1750555920658335,0.0021548753357908236,0.0021355358482720754,0.0017290139035605204
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0007,400,0.009560635356359143,0.0027030881378149467,0.002334644137835375,0.015278590792068364,8.766666666666667,2.143762613197148,0.0175,nan,0.5543699186991867,0.5543699186991867,0.0026943362320776742,0.0030233538727694105,0.002344321851857435
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0008,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0008,400,0.009560635356359143,0.0024447817908337536,0.0021499424858859428,0.014553014553014526,13.333333333333334,1.9395841064256762,0.015,nan,0.5004939654939655,0.5004939654939655,0.0022900129888291797,0.0023228658897145754,0.0027249716580583414
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0009,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0009,400,0.009560635356359143,0.001988540232887704,0.0016234022840503981,0.00858815560916193,0.03333333333333333,1.578386474164873,0.0,nan,0.29646642695834047,0.29646642695834047,0.0021911114276378196,0.002216900622666753,0.0015430438157722753
fixed_global_motor_force,c40_m50,uf0p5,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0010,400,0.009560635356359143,0.002683492165512349,0.002306430194768236,0.01449389683273726,6.6,2.1373357259015417,0.02,nan,0.47103340292275575,0.47103340292275575,0.002980527575703982,0.0027222206989353575,0.0023693204569149766
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0011,400,0.009853449874497095,0.0024949727262380183,0.002197911980177066,0.014564538687852902,13.333333333333334,1.9694816655412954,0.01,nan,0.21721311475409766,0.21721311475409766,0.0029818483205980013,0.0023412013862331954,0.0022287704764050826
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0012,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0012,400,0.009853449874497095,0.0020611859517128375,0.0017108650411065025,0.009015543432959842,9.233333333333333,1.6479038292908554,0.0,nan,0.12277951933124231,0.12277951933124231,0.0020415009872087387,0.002223431314438535,0.001893290580469579
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0013,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0013,400,0.009853449874497095,0.0026532769862531347,0.002164684268909809,0.012571799751738133,12.933333333333334,2.1176309322803846,0.005,nan,0.6134081811048104,0.6134081811048104,0.0024777521504100036,0.0025156180909940923,0.0029703479004072482
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0014,400,0.009853449874497095,0.002382456290072918,0.0018282189578219088,0.013018200202224495,13.333333333333334,1.8877674483290763,0.0025,nan,0.1961025550893084,0.1961025550893084,0.002371282780463275,0.0023531023611703104,0.0024262176410571826
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0015,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0015,400,0.009853449874497095,0.002020456383383719,0.001666452464274117,0.013754971007087141,11.566666666666666,1.6104917665639722,0.0025,nan,0.2770684371807963,0.2770684371807963,0.0022510895418913907,0.001816436992547832,0.0020445599159254757
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0016,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0016,400,0.009853449874497095,0.0029320124700804116,0.0025130095018706766,0.013867187500000211,3.6666666666666665,2.3277428448938555,0.0175,nan,0.20706480768902175,0.20706480768902175,0.0026970821627603017,0.003140633366364111,0.0029065435550310868
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0017,400,0.009853449874497095,0.002412184008160372,0.0019418857315368504,0.010691533941632025,10.633333333333333,1.9172193487696065,0.005,nan,0.0612399193548383,0.0612399193548383,0.0020852786304219463,0.002495710749618435,0.002613502548100549
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0018,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0018,400,0.009853449874497095,0.0018070749248322972,0.0014879568695837586,0.010115858639673209,8.6,1.4428629233501216,0.0025,nan,0.1830047948854558,0.1830047948854558,0.001779906312034575,0.0019705990683987246,0.0016445134239770677
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0019,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0019,400,0.009853449874497095,0.002549197314862821,0.002115096637807906,0.015161207778915081,3.3,2.0311920286640737,0.01,nan,0.442740286298569,0.442740286298569,0.002958288111895191,0.0024845390118718343,0.002251616708769661
fixed_global_motor_force,c40_m50,uf0p5,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0020,400,0.009853449874497095,0.002580806090698451,0.0020659273596017875,0.012237137617295224,0.4,2.056142348272991,0.005,nan,-0.017261722082833053,0.017261722082833053,0.002835604686864937,0.0025688223130575856,0.0023630697067466783
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0021,400,0.009608760109627612,0.0024440866769416215,0.0019257390158911956,0.01148168398031709,5.366666666666666,1.9471033934255324,0.0025,nan,0.06508886877179165,0.06508886877179165,0.002251240296828474,0.0027990702465032023,0.0022127980036532823
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0022,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0022,400,0.009608760109627612,0.0027230779909623495,0.0021546345267315346,0.010022045910752854,1.0666666666666667,2.1675983845899207,0.0025,nan,0.6814928425357872,0.6814928425357872,0.0028152721436429636,0.002665059510592345,0.0027057624786456127
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0023,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0023,400,0.009608760109627612,0.002299484103897469,0.0017878602817504954,0.015117215651887256,13.333333333333334,1.8191271251201635,0.0025,nan,0.40142560845765873,0.40142560845765873,0.002373600960539943,0.002257441603638627,0.002280296845106414
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0024,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0024,400,0.009608760109627612,0.002375468534105526,0.002000206658300164,0.01028170537014789,7.166666666666667,1.8951021935395653,0.0075,nan,0.06532921810699566,0.06532921810699566,0.002262918494881282,0.0024238345779387964,0.002422327679851285
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0025,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0025,400,0.009608760109627612,0.0024345985792984283,0.001876193536473781,0.009886305475979643,13.266666666666667,1.9405587142771246,0.0025,nan,0.04631947921882773,0.04631947921882773,0.002456252433037612,0.002209864737278551,0.0026722571114207094
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0026,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0026,400,0.009608760109627612,0.002344273413178845,0.0020696879442994244,0.017080745341614634,13.333333333333334,1.8454831509468368,0.0075,nan,0.19310180380211217,0.19310180380211217,0.0024723100340703864,0.0023128369693500433,0.002263961265760729
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0027,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0027,400,0.009608760109627612,0.0019196807020036887,0.0016385584344259512,0.010106478086773571,11.333333333333334,1.5306505177158043,0.0025,nan,0.3244514106583066,0.3244514106583066,0.0019379336577432012,0.0020091857866292636,0.0018006130346232452
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0028,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0028,400,0.009608760109627612,0.0026257738343601856,0.002159803851194492,0.011672341754271107,2.3333333333333335,2.0950874970618125,0.0075,nan,0.5339989206691845,0.5339989206691845,0.002815427026951294,0.0028000682022568174,0.002253919749605708
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0029,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0029,400,0.009608760109627612,0.002190482060932131,0.0017820324770286802,0.008652524548346065,6.233333333333333,1.7445996697367043,0.0,nan,0.3050018712742776,0.3050018712742776,0.002080950104044252,0.0021636664265640812,0.0023206854809692695
fixed_global_motor_force,c40_m50,uf0p5,1:16,r0030,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf0p5/r0030,400,0.009608760109627612,0.0021861192334384216,0.001666237003297201,0.010561195561195488,6.133333333333334,1.745307977275477,0.0025,nan,0.22663551401869172,0.22663551401869172,0.0021873342936721534,0.002134823247907348,0.002243751337727331
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0001,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0001,400,0.009560635356359143,0.0031987410849250706,0.0027255268614954104,0.019419603388504486,2.933333333333333,2.5386399623558296,0.03,nan,1.164684591520165,1.164684591520165,0.0035472027844914203,0.0029439922185825404,0.00317389671624556
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0002,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0002,400,0.009560635356359143,0.003066252736571165,0.0026690584457067304,0.01571192228502541,7.0,2.4419193166808872,0.0275,nan,1.073673364245234,1.073673364245234,0.0031515105339919476,0.0034974571461124913,0.002495059306614891
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0003,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0003,400,0.009560635356359143,0.0026187078335305467,0.0021178055284393964,0.011184544992374028,5.766666666666667,2.088865605919506,0.01,nan,1.1779359430604983,1.1779359430604983,0.0024749817210222894,0.0029090434256702326,0.002416822860763599
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0004,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0004,400,0.009560635356359143,0.0030231290181744275,0.0024904094044862655,0.01868390176801399,1.7333333333333334,2.4120130795447348,0.025,nan,0.44911734164070527,0.44911734164070527,0.0033223302759735136,0.0030441891025587762,0.0027272209087412717
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0005,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0005,400,0.009560635356359143,0.0029750966238954444,0.002549622418285253,0.016949569602464132,3.966666666666667,2.3733589874974452,0.0225,nan,0.6908500270709259,0.6908500270709259,0.002928787181997781,0.002855425913459181,0.003154191510546297
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0006,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0006,400,0.009560635356359143,0.002184825518788564,0.001783277854283763,0.01468315301391071,0.03333333333333333,1.7331772620169406,0.0025,nan,0.3106646058732623,0.3106646058732623,0.0021366953277299305,0.0020887218800509327,0.0023385891718162135
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0007,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0007,400,0.009560635356359143,0.0031162168625225783,0.0026508791890955995,0.015279356526307408,5.2,2.474268381531793,0.0275,nan,1.1338999059238124,1.1338999059238124,0.0030997038968038314,0.003213241954617523,0.0030201197564637167
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0008,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0008,400,0.009560635356359143,0.002610683553399792,0.0020913919474770323,0.012985813789557127,9.533333333333333,2.0870699361677394,0.01,nan,0.36895810955961306,0.36895810955961306,0.0027149074364116502,0.0025239056136189286,0.0026153709494968797
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0009,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0009,400,0.009560635356359143,0.0022244372315481774,0.0018181803934252064,0.011182519280205623,0.26666666666666666,1.7718350582293283,0.0025,nan,0.34153442931649125,0.34153442931649125,0.0028167386771188784,0.002071140224837862,0.0018619233306598861
fixed_global_motor_force,c40_m50,uf1p0,1:4,r0010,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0010,400,0.009560635356359143,0.0028601710292683797,0.00245511621444983,0.019253116953516558,9.566666666666666,2.2754890885695755,0.02,nan,0.5260916480342055,0.5260916480342055,0.0027452195467039305,0.00275149129808599,0.00308903504531821
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0011,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0011,400,0.009853449874497095,0.00257676369978771,0.0021389113110172934,0.014234213372608273,2.033333333333333,2.0598032427883677,0.01,nan,0.7923365487674174,0.7923365487674174,0.0029388136038595762,0.002267118250376605,0.0026024345305290368
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0012,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0012,400,0.009853449874497095,0.0023133880916907765,0.0017654709677597158,0.009054544134760478,9.6,1.8448994576881432,0.0,nan,0.8865588681152097,0.8865588681152097,0.0022413923414688584,0.002541052044103794,0.002118104896381277
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0013,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0013,400,0.009853449874497095,0.003609503552539667,0.0030647935804238853,0.015786300718886037,10.633333333333333,2.8708511402783663,0.04,0.8333333333333334,1.2572603095840829,1.2572603095840829,0.0033255112206527445,0.003489983120669099,0.0040043367760139335
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0014,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0014,400,0.009853449874497095,0.0019123940579731558,0.0016675485024431774,0.012147850024293416,7.233333333333333,1.5238112124082486,0.0025,nan,0.2499999999999999,0.2499999999999999,0.0020050673526342483,0.0019800974586050555,0.0017506869422521253
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0015,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0015,400,0.009853449874497095,0.002923713351459023,0.0023674895997524465,0.017545630036828297,6.333333333333333,2.3348240787060086,0.015,nan,0.6899411449973246,0.6899411449973246,0.00280531246963105,0.002819829750708831,0.0031502190388640427
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0016,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0016,400,0.009853449874497095,0.0025818818873375115,0.002379210233413738,0.01314002070928645,11.866666666666667,2.0503974958205355,0.02,nan,0.5500532624240968,0.5500532624240968,0.0026667452956470592,0.0021277774309233135,0.003024759161179447
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0017,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0017,400,0.009853449874497095,0.00238088149405716,0.001975867081893002,0.011178945161525539,2.466666666666667,1.9033014178082595,0.005,nan,0.8299568449125438,0.8299568449125438,0.0027388918256874926,0.0024168169731835537,0.00201451850678259
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0018,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0018,400,0.009853449874497095,0.0029953765133680487,0.002521574159850489,0.012734192037470784,3.7333333333333334,2.384091726691546,0.0125,nan,0.7993125330512962,0.7993125330512962,0.0029296200371237264,0.0029345917220567,0.003124710401686956
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0019,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0019,400,0.009853449874497095,0.003014728913109581,0.0025961585544293448,0.014139288461948729,1.0333333333333334,2.407767065408006,0.0275,nan,0.8601742409221182,0.8601742409221182,0.0037843768287038945,0.002971406646370761,0.002365188745591257
fixed_global_motor_force,c40_m50,uf1p0,1:8,r0020,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0020,400,0.009853449874497095,0.0022116102686065477,0.0018769351579469126,0.012709643605870347,2.4,1.763129933962806,0.0075,nan,0.5400943396226416,0.5400943396226416,0.0024990400199484362,0.0021576430320159865,0.0020123045058500553
fixed_global_motor_force,c40_m50,uf1p0,1:16,r0021,/home/thekaka/project/cytosim/clu_fixed_global_force_sweep/c40_m50/uf1p0/r0021,400,0.009608760109627612,0.0032148428289849235,0.0026642968995188223,0.017516629711751663,4.4,2.5714042563134636,0.025,nan,0.7558956064300346,0.7558956064300346,0.00279159439691972,0.0031752246060575973,0.003644684789709032
